女,2,34050,6,523041,5,246835,2,3133,0,0,1,68472,1,28923,2,57374,0,3456,0,0,0,0,2,9803,0,0,1,171876,0,0,1,0,5,96127,9,710676,1,71512,0,0,3,86813,0,0,1,167372,1,41862,0,0,0,0,4,65117,0,0,1,4362,0,0,1,210619,2,1609,8,533499,2,17115,0,0,3,305720,0,0,0,0,2,23416,0,0,1,156913,4,281874,0,13229,0,0,0,0,4,76804,5,49929,11,886605,1,0,0,0,3,17501,0,0,0,0,1,9931,0,0,0,0,7,58726,1,13967,0,25856,0,0,2,38960,3,388410,9,117535,1,120,0,0,4,56712,0,0,0,0,1,0,0,0,0,0,5,79833,1,2321,2,2247,1,405001,3,5394,6,377090,12,157729,1,6372,0,0,4,15780,0,0,1,138457,1,0,0,0,0,0,4,123225,0,0,2,135298,1,34325,7,762297,4,212919,17,490785,2,138885,1,8525,4,40158,0,3016,0,0,0,0,0,0,0,0,2,75910,1,377,0,5072,1,19910
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,4,252432,6,236416,3,161142,0,0,0,0,1,858,0,0,0,0,0,0,1,34581,2,37669,1,23805,0,0,0,0,4,585550,2,83124,3,149055,2,14302,0,0,0,0,0,0,0,0,2,6830,0,0,0,0,3,75129,0,0,0,0,0,0,3,562978,2,24428,5,448343,2,9974,1,1663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,95869,4,229011,1,13825,0,0,1,2136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,86094,0,0,2,63654,3,189138,4,95231,1,10907,1,0,1,3087,0,0,0,0,0,0,0,0,0,0,1,592,0,0,1,0,0,0,6,702395,7,164356,6,440837,2,38773,1,0,2,16666,0,0,1,105944,0,0,0,0,0,0,3,7052,0,0,1,342,0,0,5,158837,5,98191,6,43491,2,10924,2,14828,2,15844,0,0,0,0,1,0,0,0,0,0,4,9880,0,0,1,49789,0,0
嘉義縣六腳鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,7,958389,6,307200,14,292751,6,193665,1,16840,4,1241615,0,0,2,4056,2,50782,0,0,0,0,5,658029,2,35187,4,14986,2,318351,3,395137,7,331426,13,620846,5,52571,1,17227,7,660172,0,0,1,2015,3,6086,0,0,1,535968,3,42443,2,24047,2,16930,1,29350,4,1345380,8,139021,13,301209,4,42849,1,14432,6,685148,0,0,1,1837,1,540,0,0,2,34075,3,27731,3,581370,2,17950,0,10548,2,1015331,9,275441,11,142952,3,81705,1,15239,4,37881,0,0,0,0,1,918,0,0,1,63406,2,36109,1,5745,1,0,0,0,0,0,9,267168,10,364428,1,23245,1,0,6,57957,0,0,2,350519,1,3311,0,0,1,569200,1,5550,0,0,0,0,0,0,2,5035,7,82816,8,328808,1,16723,1,75695,9,51222,0,0,1,0,0,40955,0,0,1,723519,1,18554,0,0,0,0,0,0,2,131788,9,292482,6,750791,2,165243,1,13736,8,1234735,0,0,1,0,1,53202,0,0,0,0,4,113102,0,0,0,0,0,0
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,8,1400525,9,569065,8,547919,2,112351,1,1035,5,257929,1,20784,0,0,1,31816,0,0,0,0,6,47986,0,330912,2,37329,0,0,8,1737854,5,232691,17,954851,4,362491,1,1284,4,106164,1,18464,0,0,1,15330,0,0,0,0,6,413338,0,0,4,181234,0,773,11,1633648,12,1146670,9,504459,2,116692,0,0,5,318858,2,3337,0,0,1,11184,0,0,0,272169,4,397157,2,2149,2,5827,1,14225,5,350937,11,395054,11,76276,5,221719,0,391,5,395974,1,0,0,0,2,19584,0,0,1,77927,4,48088,1,17167,3,18598,1,30886,10,1496109,10,595014,15,244207,8,362509,1,16640,3,86730,1,5293,0,51041,3,5671,0,0,2,761451,2,37805,1,36522,3,17560,1,42802,6,905579,10,685558,14,545779,9,909171,2,358,6,338373,0,0,2,332561,2,648,0,0,4,1156329,2,35426,1,11054,3,69580,1,28009,9,794907,14,704116,18,603660,7,1163342,1,0,6,305199,1,0,2,1548,2,648,0,0,2,1677883,2,41192,1,23017,2,15334,1,140455
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,5,1072474,9,383593,17,1409112,1,12743,1,1349,1,0,0,0,0,0,0,0,0,0,0,0,8,41129,1,1022,3,42326,1,927,7,1502685,10,499508,13,559447,3,301243,1,2158,1,13670,0,0,1,0,1,0,0,0,0,0,4,23647,1,0,4,29950,0,0,6,1259122,11,855251,12,316694,7,300997,2,11660,4,293646,0,0,2,588624,1,0,0,0,0,0,6,742697,0,0,4,19773,0,0,5,1489837,12,219068,12,613342,4,31770,2,4523,4,99638,0,0,0,0,2,133276,0,0,0,0,8,690588,1,890,4,307940,0,0,5,944296,15,514391,12,537971,6,86148,1,2822,6,742447,0,0,0,0,3,1662359,0,0,0,0,5,19363,1,0,4,81922,0,0,9,1476773,13,869865,9,191834,7,64939,2,78024,10,575127,0,0,2,2203,2,222370,0,0,0,0,4,24406,0,0,3,711826,0,0,9,1520509,17,659725,13,1138296,7,259694,2,617379,7,43611,0,0,0,0,2,700791,0,0,1,409830,2,2046,1,0,4,288533,0,6701
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,5,18320,8,610288,12,793398,1,2488,1,1486,0,0,0,0,1,2818,1,26066,0,0,1,39845,2,15487,0,0,2,260792,1,7655,5,182170,11,462185,17,2255139,4,161562,1,10530,0,0,0,0,0,0,1,114428,0,0,1,51850,4,15758,0,0,6,757877,1,4158,6,647669,10,943538,20,1714714,2,252114,1,4729,0,0,0,0,0,0,2,3574,0,0,2,59073,4,229748,0,0,3,294599,2,159039,4,490294,9,268374,10,403872,1,139589,0,379,1,0,0,0,0,0,1,0,0,0,1,45028,3,20250,0,0,2,13954,0,0,2,271759,7,162613,15,228833,2,86550,1,1642,3,157679,0,0,0,0,0,0,0,0,0,0,6,38997,0,0,2,16375,0,0,5,942085,12,866737,12,192954,3,39285,1,8793,5,67417,1,2218,0,0,1,144514,0,0,1,0,3,486411,0,0,4,25593,0,0,4,197466,12,1587216,14,399188,4,130530,1,1616,5,51008,0,0,1,0,0,0,0,0,1,0,4,17358,0,0,1,5579,0,0
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,3,173691,5,357990,10,652343,1,0,0,0,0,0,0,0,1,322426,1,5950,0,0,1,0,6,260136,0,0,2,1054,2,26018,3,55517,5,103324,9,574256,0,0,1,0,0,0,0,0,1,9408,0,0,0,0,0,0,4,173669,0,0,2,220338,1,4719,1,333463,6,259601,9,349888,0,0,0,0,1,2014,0,0,1,882,0,0,0,0,0,0,5,1190024,0,0,5,377633,0,0,3,200997,6,229412,13,305250,2,215578,0,0,2,90899,0,0,0,0,0,0,0,0,1,811,3,8582,0,0,2,51682,1,114086,2,6249,4,86046,5,46984,0,0,0,0,1,5780,1,8248,0,0,0,0,0,0,0,0,3,62723,0,0,3,37529,1,1470,5,241436,4,148973,13,1933656,0,0,1,29956,1,1812,0,0,0,0,0,0,0,0,1,253560,4,18477,0,0,4,314633,1,1377,6,310202,5,117863,16,796020,0,0,1,828,2,27930,0,0,2,65814,1,0,0,0,0,0,5,34674,0,0,6,754749,1,1177
嘉義縣東石鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,6,1230082,10,819778,11,536527,1,125438,1,2765,7,467478,0,0,2,3208,1,521790,0,0,1,67108,3,313799,0,0,2,10304,2,78523,5,934127,6,316881,18,292310,0,0,1,1940,3,144571,0,0,1,10220,0,0,0,0,1,102889,2,11711,0,0,1,171030,1,18672,6,930626,10,859962,10,360350,0,277,0,0,4,171983,0,0,1,9646,1,134321,0,0,1,84468,2,113992,0,0,2,3894,1,3989,3,551341,7,386221,15,326681,2,19656,1,18630,7,130796,0,0,1,2156,1,1288526,0,0,1,163341,4,63206,0,0,2,73084,1,2694,4,760158,9,378235,16,944875,1,108243,2,146988,6,57682,0,0,0,0,1,322090,0,0,2,198093,4,41060,0,0,0,0,2,284368,5,669851,10,1686354,11,981143,1,3734,1,12121,8,119249,0,0,1,261177,0,0,0,0,2,144749,4,25436,0,0,0,0,1,1067,7,562017,8,35915,9,285015,1,4303,0,0,10,753568,0,0,1,12885,0,0,0,0,1,630,5,60032,0,0,1,38540,2,2361
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,8,1289821,15,330884,15,438716,2,31970,1,24240,5,138711,0,0,0,0,2,0,0,0,0,0,2,944,1,2649,3,143372,1,398258,11,1855535,13,658556,15,1079383,2,441236,0,0,7,620974,0,0,0,0,5,1143432,0,0,1,28421,4,29976,0,0,4,434661,0,0,5,243225,10,735277,17,479819,1,0,2,120713,8,399222,0,0,1,156272,4,135781,0,0,3,2336,2,22841,0,0,3,482855,0,0,5,124924,8,196495,17,225555,0,0,0,0,6,356131,0,0,0,0,2,410716,0,0,3,35126,5,330729,0,0,4,104408,0,0,2,300982,7,179964,15,559667,0,0,3,742566,4,137665,0,0,0,0,1,100138,0,0,2,22993,5,26522,0,0,5,66145,0,0,4,308841,13,799367,17,681922,0,0,5,259054,4,123468,0,0,0,157236,2,611465,0,0,1,100069,5,154767,0,0,1,8522,0,7810,1,111358,17,1082186,20,715043,0,0,1,27967,5,288964,0,0,2,381435,2,753035,0,0,1,299342,5,4194,0,0,3,172639,1,358
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,7,871957,5,304550,9,603265,5,395578,1,29344,2,105659,0,0,1,86024,2,79979,0,0,0,0,5,32852,0,0,1,0,0,0,10,769155,9,621356,14,967656,6,449474,2,22131,2,554909,0,0,0,0,3,175398,0,0,0,0,6,19534,0,0,1,0,0,0,8,957581,12,234235,15,714586,3,25933,1,24056,4,484694,0,0,1,0,0,34064,0,0,0,0,2,23710,0,0,3,43842,0,0,10,1843728,7,147626,14,894420,3,28877,1,16325,5,431513,0,0,1,0,0,8129,0,0,0,0,3,5090,0,0,2,49617,1,520810,9,1039528,10,292827,16,505198,3,26138,1,417,6,293747,0,0,1,240943,1,19944,0,0,0,10815,0,0,0,0,2,162273,0,0,9,702260,16,359703,16,1203076,4,55938,3,593024,7,332515,0,0,2,264620,1,13825,0,0,1,42238,1,29754,0,0,8,380485,0,0,10,649302,13,643226,14,1025953,3,14109,3,371219,8,1404953,0,0,2,386984,2,12743,0,0,1,111336,3,23314,0,0,9,553400,2,300855
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,4,122432,5,76427,6,31259,1,7609,0,0,1,54216,0,0,0,0,0,0,0,0,0,0,3,27983,1,3302,2,184545,1,28495,3,807255,4,102119,8,976030,1,4842,0,24446,1,3831,0,0,1,85835,2,238186,0,0,1,203826,1,59423,0,0,1,93681,1,92514,5,946473,5,454543,5,122844,6,592180,1,13523,0,0,0,0,1,0,1,0,0,0,0,0,2,17551,0,0,0,0,1,28341,2,137181,5,40091,7,525812,2,17445,1,18612,1,0,0,0,0,0,0,0,0,0,0,0,3,32982,0,0,0,0,1,14252,3,386986,3,114023,9,407270,2,8182,1,16160,1,21847,0,0,0,0,3,165386,0,0,0,0,5,27306,1,369766,1,491023,0,0,8,1126156,5,111749,12,1178745,2,15776,0,37974,1,150190,0,0,0,0,1,738,0,0,0,0,3,28929,1,25168,0,0,0,0,9,646749,8,303736,19,1145071,3,80692,1,1152,3,170080,0,0,1,22074,0,0,0,0,1,0,4,16249,1,17235,0,0,0,0
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,4,195722,2,109686,4,86253,1,2972,1,154147,0,0,0,0,0,0,1,9074,0,0,0,0,0,0,0,0,1,109086,0,0,4,119292,3,119423,4,206976,2,1067,1,27112,0,11905,0,0,0,0,1,554508,0,0,0,0,1,75278,0,0,2,462807,0,0,7,537848,1,2414,8,1131738,0,0,2,90371,2,11464,0,0,0,0,1,16546,0,0,0,0,1,232435,0,0,0,0,0,0,0,0,1,4882,7,308195,0,0,0,0,1,5379,0,0,0,0,1,19301,0,0,0,0,1,28367,0,0,0,0,0,0,0,0,2,0,8,308266,1,1099,0,0,1,1197,0,0,1,27514,0,434598,0,0,0,0,1,2040,0,0,0,2080,1,20852,2,345581,2,34333,11,830649,1,174069,0,0,1,816,0,0,1,11199,2,174632,0,0,0,0,1,2667,0,0,2,12510,1,14772,6,706737,3,21192,8,1230682,2,277160,2,838,2,33499,0,0,0,0,2,21531,0,0,0,0,2,1880,0,0,3,14292,1,55865
嘉義縣義竹鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,4,976024,8,648028,11,647244,3,488452,0,0,7,371917,0,0,0,0,2,240303,0,0,0,0,3,33160,0,0,6,516633,1,0,7,1746558,8,267142,10,232932,1,30566,0,0,6,611522,0,0,0,0,1,168239,0,0,1,0,4,35709,1,3671,6,112351,1,289575,5,1197971,7,208747,7,405588,2,33560,0,0,8,486102,0,0,0,0,1,376510,0,0,0,0,3,65684,0,0,4,78181,1,390038,3,368515,4,29119,6,364543,1,8956,1,0,10,778412,0,0,1,0,1,1921,0,0,0,0,2,101303,0,0,3,94632,2,22559,2,398512,5,105295,4,37563,1,10312,0,0,8,160422,0,0,1,0,1,1714,0,0,0,0,3,139700,0,0,1,61570,2,13694,1,40317,6,449321,5,48414,1,8487,0,0,6,376649,0,0,1,0,1,592,0,0,0,639580,5,363533,0,0,3,266554,2,14562,3,518376,5,86657,5,31088,2,192414,0,0,6,451988,0,0,0,0,1,592,0,0,1,790604,4,17699,0,0,4,301191,2,12058
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,5,342130,10,509030,21,925273,1,13843,1,4764,3,28816,0,0,0,0,0,4750,0,0,0,0,5,39261,0,0,5,77803,1,334063,2,649432,12,769088,18,829601,2,40971,2,100455,2,17646,1,0,0,0,1,68311,0,0,0,0,8,80665,1,1291,3,22543,1,15431,4,902879,9,348411,21,973948,2,37184,1,175122,3,548002,0,0,0,0,2,15593,0,0,0,0,5,396855,2,360955,4,179431,3,252891,2,9360,10,320197,16,292510,2,143611,0,0,2,81580,1,0,0,0,1,1305,0,0,0,0,5,212185,2,62008,5,46985,2,61669,4,425759,9,258628,20,1084199,2,39412,0,0,3,99157,1,0,0,0,1,0,0,0,0,0,3,17020,2,17710,4,392853,2,15718,7,1525473,10,754365,14,1156829,1,20709,0,0,10,315515,0,0,1,0,3,0,0,0,0,0,3,263188,2,1273,4,942933,0,0,3,691589,9,909464,17,276688,0,0,0,0,10,545249,0,0,1,228,2,228,0,0,0,0,0,0,1,1340,5,323524,1,0
75~79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,6,348975,8,223347,4,438147,0,0,0,0,2,78735,0,0,0,0,1,6302,0,0,0,0,1,13592,0,0,5,99197,2,800,7,299612,4,131162,10,1197848,2,4453,1,342983,2,14759,0,0,0,0,2,269497,0,0,0,0,2,22598,0,0,8,513081,0,0,2,239134,7,307141,10,1200230,5,583884,3,186929,2,45257,0,0,0,0,3,18585,0,0,0,0,4,12376,1,8937,4,60067,0,0,1,201906,3,97130,11,2125795,6,297949,3,42352,2,150504,1,0,0,0,0,0,0,0,0,0,1,0,1,4637,3,104655,0,0,3,298524,3,241506,14,1262922,4,86117,3,24261,2,274381,0,0,0,0,1,108497,0,0,0,0,2,409416,1,1078,5,227547,0,9123,6,380785,8,970082,17,385419,5,88977,3,17103,3,268152,0,0,0,0,1,410176,0,0,0,0,3,17492,0,0,5,589251,1,16692,7,1440534,12,604200,17,663324,5,593210,3,17053,4,462263,0,0,0,0,3,553801,0,0,0,0,5,25329,1,0,7,303078,3,46689
80~84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,3,258341,5,534657,9,448755,5,53661,0,0,0,0,0,0,0,0,2,7581,0,0,0,0,3,21712,0,0,3,76172,0,0,3,72819,6,192483,7,76560,2,18478,0,0,0,24810,0,0,0,0,1,222,0,0,0,0,2,29413,0,0,6,134109,0,0,2,142641,6,245485,8,631199,2,270499,0,0,2,18426,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,94874,0,0,2,0,4,25210,7,93863,1,117743,0,0,4,259965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,341805,0,0,3,580047,5,99333,6,52999,1,30713,0,25636,3,38410,1,0,0,0,2,2150,0,0,1,541727,1,460,0,416,4,81433,0,0,5,905423,6,80556,2,130103,1,18456,1,29573,1,30375,0,0,0,0,1,5010,0,0,1,819215,1,1852,0,0,3,23732,0,0,4,582826,6,275833,8,982804,2,23269,1,27172,2,6820,0,0,1,135898,2,5199,0,0,1,690773,1,1497,1,34969,1,12438,0,0
85歲以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,0,0,2,82837,2,4988,1,30466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,19585,1,43848,2,373298,0,0,0,0,0,0,1,10509,0,0,1,21116,0,0,0,0,2,129405,1,1991,1,0,0,0,3,255000,1,51889,1,16947,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,16395,0,0,0,195361,0,0,2,2421,2,80553,5,222510,1,0,0,0,0,0,1,54767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,138116,1,93573,7,288275,2,387809,0,0,1,58307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,264208,6,306821,13,426511,3,70083,0,0,1,6102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,659063,3,41224,12,167628,3,35124,0,0,1,28328,0,0,0,0,1,0,0,0,1,124470,0,0,0,0,0,0,0,0
嘉義縣鹿草鄉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65~69歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
女,2,516172,3,15155,7,601825,1,83297,0,0,1,7931,1,17112,2,261068,1,25010,0,0,0,0,5,37198,0,0,0,0,1,6822,3,418692,5,215990,4,105998,2,17267,0,0,0,52587,0,0,2,0,1,11944,0,0,0,0,4,10371,0,0,1,0,1,1916,2,574290,4,165963,6,257074,3,13821,0,0,4,813067,0,0,0,0,0,0,0,0,1,0,6,137437,0,0,0,0,1,1452,2,195647,6,151856,5,411625,1,2527,0,0,5,120155,0,0,2,0,1,369122,0,0,1,0,3,334177,0,0,0,2182,1,3518,3,174112,5,173319,5,25949,1,680,0,0,6,152507,0,0,0,0,1,24921,0,0,1,1777,3,1754,0,0,0,0,0,0,4,979794,10,158211,6,28960,0,0,0,0,8,235232,0,0,0,0,1,66314,0,0,1,0,3,19117,0,0,0,3474,0,237653,4,451623,5,224529,4,29903,0,0,0,0,6,911728,0,0,0,0,0,0,0,0,0,0,2,36060,0,0,1,27980,0,1107
70~74歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
